PGE,SCE,SDGE,VEA,CAISO,timestamp
12800.89,11882.97,2641.2,79.79,27404.85,2024-01-16 18:00:00
12778.73,11888.3,2652.57,83.57,27403.17,2024-01-16 19:00:00
12460.24,11780.02,2599.38,85.29,26924.93,2024-01-16 20:00:00
12027.27,11752.32,2512.49,85.88,26377.96,2024-01-16 21:00:00
11591.95,11490.03,2391.97,85.07,25559.02,2024-01-16 22:00:00
10768.04,10809.22,2202.84,83.96,23864.07,2024-01-16 23:00:00
10559.4,10173.43,2052.63,82.58,22868.04,2024-01-17 00:00:00
10619.13,9692.28,2041.82,82.1,22435.33,2024-01-17 01:00:00
10464.61,9300.89,2002.07,82.39,21849.96,2024-01-17 02:00:00
10068.56,9269.27,2068.52,82.93,21489.27,2024-01-17 03:00:00
9627.66,9305.2,2137.69,84.14,21154.68,2024-01-17 04:00:00
9652.85,9162.42,2143.75,87.81,21046.82,2024-01-17 05:00:00
10010.49,9675.9,2043.28,94.04,21823.71,2024-01-17 06:00:00
10974.78,10767.92,2278.91,101.54,24123.15,2024-01-17 07:00:00
11990.02,11355.96,2424.65,102.31,25872.93,2024-01-17 08:00:00
12074.12,11742.73,2391.26,95.91,26304.02,2024-01-17 09:00:00
11752.26,12114.91,2234.84,85.99,26188.0,2024-01-17 10:00:00
11120.18,12307.99,1948.96,95.29,25472.43,2024-01-17 11:00:00
10191.29,12856.2,1946.3,113.25,25107.04,2024-01-17 12:00:00
9913.53,12551.99,1999.12,108.16,24572.8,2024-01-17 13:00:00
9980.61,12637.1,2094.98,97.75,24810.44,2024-01-17 14:00:00
10049.56,12070.25,2095.01,77.8,24292.62,2024-01-17 15:00:00
10488.54,11309.14,2319.36,80.21,24197.26,2024-01-17 16:00:00
10980.96,11065.11,2432.99,85.84,24564.9,2024-01-17 17:00:00
12147.99,11871.64,2641.61,98.26,26759.5,2024-01-17 18:00:00
12254.5,12008.86,2684.64,101.12,27049.1,2024-01-17 19:00:00
12089.99,11898.89,2672.87,97.14,26758.89,2024-01-17 20:00:00
11817.53,11455.94,2547.77,83.95,25905.19,2024-01-17 21:00:00
11387.86,11201.02,2426.34,83.81,25099.03,2024-01-17 22:00:00
10887.28,10720.46,2229.76,82.03,23919.53,2024-01-17 23:00:00
10438.72,10166.12,2116.58,80.74,22802.17,2024-01-18 00:00:00
10231.36,9690.63,2085.59,81.75,22089.32,2024-01-18 01:00:00
10339.67,9362.48,2063.58,83.24,21848.98,2024-01-18 02:00:00
9886.67,9421.36,1992.88,86.09,21387.0,2024-01-18 03:00:00
10020.46,9139.5,1897.5,89.82,21147.29,2024-01-18 04:00:00
9863.95,9274.44,1946.93,95.77,21181.09,2024-01-18 05:00:00
10504.39,9935.94,2078.35,105.23,22623.91,2024-01-18 06:00:00
11303.7,10931.21,2334.94,114.49,24684.34,2024-01-18 07:00:00
12298.6,11517.26,2455.28,113.86,26385.0,2024-01-18 08:00:00
12380.85,11892.94,2200.0,151.3,26625.09,2024-01-18 09:00:00
11875.7,12067.52,1909.94,144.88,25998.05,2024-01-18 10:00:00
11265.63,11883.06,1846.04,132.09,25126.83,2024-01-18 11:00:00
11111.78,11821.61,1768.93,118.89,24821.21,2024-01-18 12:00:00
11097.78,11408.65,1738.01,100.14,24344.58,2024-01-18 13:00:00
11248.01,11326.85,1732.26,70.83,24377.96,2024-01-18 14:00:00
11001.04,11278.76,1857.75,58.51,24196.05,2024-01-18 15:00:00
10821.14,10855.0,2147.75,62.2,23886.08,2024-01-18 16:00:00
11401.57,10854.14,2316.04,71.21,24642.96,2024-01-18 17:00:00
12364.29,11875.62,2617.99,80.72,26938.62,2024-01-18 18:00:00
12372.81,11816.75,2634.37,82.32,26906.25,2024-01-18 19:00:00
12130.88,11643.44,2569.67,83.68,26427.67,2024-01-18 20:00:00
11828.27,11410.83,2486.72,83.97,25809.8,2024-01-18 21:00:00
11444.32,11254.63,2377.34,81.64,25157.93,2024-01-18 22:00:00
10800.13,10706.04,2196.86,78.54,23781.57,2024-01-18 23:00:00
10289.65,10040.98,2098.89,77.99,22507.52,2024-01-19 00:00:00
10292.85,9743.0,2087.18,77.92,22200.95,2024-01-19 01:00:00
10029.04,9393.58,2025.04,77.72,21525.37,2024-01-19 02:00:00
10149.2,9239.73,1935.93,78.97,21403.82,2024-01-19 03:00:00
9971.09,9252.43,1894.43,80.98,21198.93,2024-01-19 04:00:00
9888.85,9412.14,1922.89,87.09,21310.96,2024-01-19 05:00:00
10404.22,9910.43,2048.8,95.3,22458.74,2024-01-19 06:00:00
11009.48,10844.2,2318.04,104.74,24276.45,2024-01-19 07:00:00
11833.06,11467.93,2391.57,105.08,25797.64,2024-01-19 08:00:00
11805.11,11685.25,2224.49,90.71,25805.56,2024-01-19 09:00:00
11685.65,12072.83,1939.81,81.48,25779.76,2024-01-19 10:00:00
11288.46,12116.08,1945.88,98.27,25448.7,2024-01-19 11:00:00
11240.09,11957.52,2358.0,103.5,25659.11,2024-01-19 12:00:00
11326.21,11618.85,2325.72,94.37,25365.16,2024-01-19 13:00:00
11436.69,11439.04,2081.41,68.34,25025.48,2024-01-19 14:00:00
11517.46,11047.66,1942.28,51.92,24559.33,2024-01-19 15:00:00
12195.96,10795.99,2026.44,53.44,25071.83,2024-01-19 16:00:00
11933.04,11145.69,2289.42,67.95,25436.1,2024-01-19 17:00:00
12356.88,11775.52,2524.17,77.82,26734.4,2024-01-19 18:00:00
12199.46,11860.34,2520.17,79.48,26659.4,2024-01-19 19:00:00
11843.7,11664.92,2457.05,79.46,26045.13,2024-01-19 20:00:00
11502.05,11340.81,2392.99,79.55,25315.4,2024-01-19 21:00:00
11137.6,11111.93,2304.65,77.97,24632.14,2024-01-19 22:00:00
10617.31,10587.12,2165.87,75.64,23445.95,2024-01-19 23:00:00
10030.72,10142.77,2036.52,73.08,22283.1,2024-01-20 00:00:00
9792.94,9818.86,2075.75,71.52,21759.07,2024-01-20 01:00:00
9723.73,9192.6,2157.13,70.76,21144.21,2024-01-20 02:00:00
9616.23,9034.06,2116.54,71.37,20838.21,2024-01-20 03:00:00
9380.18,8909.87,1889.34,71.69,20251.08,2024-01-20 04:00:00
9284.63,9047.95,1854.01,73.37,20259.96,2024-01-20 05:00:00
9470.83,9162.34,1835.67,77.62,20546.45,2024-01-20 06:00:00
10086.85,9459.36,1922.54,82.52,21551.27,2024-01-20 07:00:00
10238.19,9509.49,1945.69,86.21,21779.59,2024-01-20 08:00:00
10289.79,10148.42,1921.46,79.6,22439.27,2024-01-20 09:00:00
10146.47,10492.77,1953.28,71.69,22664.22,2024-01-20 10:00:00
10140.53,11213.07,2182.02,70.31,23605.95,2024-01-20 11:00:00
9999.63,11395.24,2259.18,59.81,23713.85,2024-01-20 12:00:00
9856.37,11258.58,2321.51,52.95,23489.41,2024-01-20 13:00:00
10034.18,11349.75,2377.75,54.29,23815.97,2024-01-20 14:00:00
10412.55,11150.38,2404.88,62.28,24030.08,2024-01-20 15:00:00
11041.72,10850.22,2357.59,67.49,24317.01,2024-01-20 16:00:00
11183.21,10886.06,2424.18,74.55,24568.0,2024-01-20 17:00:00
11497.3,11407.4,2567.74,79.91,25552.35,2024-01-20 18:00:00
11401.9,11352.25,2587.46,79.53,25421.14,2024-01-20 19:00:00
11174.75,11296.19,2473.2,78.65,25022.79,2024-01-20 20:00:00
10949.58,10919.08,2346.55,77.4,24292.61,2024-01-20 21:00:00
10744.07,10900.69,2271.69,74.99,23991.44,2024-01-20 22:00:00
10604.91,10469.62,2135.21,72.37,23282.1,2024-01-20 23:00:00
10074.12,10287.63,2009.96,69.98,22441.69,2024-01-21 00:00:00
10125.36,9686.7,2026.73,68.54,21907.33,2024-01-21 01:00:00
10279.54,9411.08,1955.88,68.25,21714.75,2024-01-21 02:00:00
10318.63,9095.9,1907.05,68.1,21389.68,2024-01-21 03:00:00
10448.25,8909.69,1858.75,69.1,21285.79,2024-01-21 04:00:00
10118.72,8852.13,1818.75,72.49,20862.09,2024-01-21 05:00:00
9660.43,8893.18,1887.23,77.45,20518.28,2024-01-21 06:00:00
9715.83,9258.29,2050.28,82.68,21107.07,2024-01-21 07:00:00
9873.82,9175.16,1967.32,85.16,21101.47,2024-01-21 08:00:00
9934.53,9455.97,2018.56,82.66,21491.72,2024-01-21 09:00:00
9921.73,9864.62,2117.14,80.9,21984.39,2024-01-21 10:00:00
9489.45,10520.19,2285.26,78.0,22372.93,2024-01-21 11:00:00
9348.47,10516.55,2139.98,76.87,22081.87,2024-01-21 12:00:00
9671.36,10399.53,2064.76,67.13,22202.77,2024-01-21 13:00:00
9885.34,10320.78,1840.8,65.81,22112.73,2024-01-21 14:00:00
10007.46,10125.95,1892.96,62.57,22088.93,2024-01-21 15:00:00
10310.18,9637.8,2019.71,62.02,22029.71,2024-01-21 16:00:00
10922.77,9853.76,2279.48,73.84,23129.85,2024-01-21 17:00:00
11668.79,10709.58,2483.4,83.18,24944.95,2024-01-21 18:00:00
11493.24,10860.82,2510.98,83.66,24948.7,2024-01-21 19:00:00
11406.8,10741.14,2452.51,84.33,24684.78,2024-01-21 20:00:00
11032.86,10516.94,2348.6,83.84,23982.24,2024-01-21 21:00:00
10725.96,10294.61,2202.45,79.83,23302.86,2024-01-21 22:00:00
10405.28,10003.95,2112.25,74.95,22596.43,2024-01-21 23:00:00
9801.17,9786.11,2149.77,70.64,21807.69,2024-01-22 00:00:00
10055.11,9938.99,2195.92,68.49,22258.5,2024-01-22 01:00:00
10028.79,9326.78,2129.93,67.28,21552.79,2024-01-22 02:00:00
9784.53,8942.53,2035.99,67.89,20830.95,2024-01-22 03:00:00
9587.79,8722.19,1854.77,69.31,20234.05,2024-01-22 04:00:00
9478.23,8810.57,1886.17,74.61,20249.58,2024-01-22 05:00:00
9911.3,9467.24,2019.04,81.9,21479.47,2024-01-22 06:00:00
10751.72,10549.66,2210.52,88.85,23600.75,2024-01-22 07:00:00
11517.35,11290.02,2421.44,93.56,25322.37,2024-01-22 08:00:00
11861.99,11784.45,2629.79,93.58,26369.81,2024-01-22 09:00:00
11988.27,12103.66,2855.37,92.65,27039.96,2024-01-22 10:00:00
11932.05,12240.97,2871.23,91.54,27135.79,2024-01-22 11:00:00
11636.27,12019.14,2542.93,83.16,26281.5,2024-01-22 12:00:00
10897.41,11961.48,2351.49,80.91,25291.29,2024-01-22 13:00:00
10869.45,12123.14,2294.11,78.68,25365.38,2024-01-22 14:00:00
11073.8,11889.87,2425.94,81.99,25471.6,2024-01-22 15:00:00
11090.36,11487.53,2499.22,86.01,25163.11,2024-01-22 16:00:00
11337.66,11658.1,2712.67,92.85,25801.28,2024-01-22 17:00:00
12163.41,12113.25,2690.58,91.3,27058.54,2024-01-22 18:00:00
12240.74,12280.93,2646.7,90.2,27258.57,2024-01-22 19:00:00
11881.31,12023.42,2549.11,93.71,26547.53,2024-01-22 20:00:00
11505.57,11725.41,2492.93,89.86,25813.77,2024-01-22 21:00:00
11134.03,11323.39,2372.84,84.52,24914.79,2024-01-22 22:00:00
10402.17,10997.78,2265.41,78.6,23743.96,2024-01-22 23:00:00
9979.34,10282.42,2104.13,74.35,22440.24,2024-01-23 00:00:00
9751.78,9516.87,2096.1,65.1,21429.86,2024-01-23 01:00:00
9544.85,9104.91,2068.18,64.12,20782.06,2024-01-23 02:00:00
9979.08,8877.59,1947.11,64.61,20868.39,2024-01-23 03:00:00
9791.59,8886.09,1846.92,66.46,20591.05,2024-01-23 04:00:00
9666.98,8964.39,1947.97,69.91,20649.25,2024-01-23 05:00:00
9698.2,9509.92,2021.56,75.87,21305.55,2024-01-23 06:00:00
10487.92,10463.67,2198.59,82.59,23232.77,2024-01-23 07:00:00
11308.71,11014.85,2307.01,82.84,24713.42,2024-01-23 08:00:00
11304.54,11019.06,2083.37,80.88,24487.86,2024-01-23 09:00:00
11070.73,10643.51,1928.08,77.06,23719.39,2024-01-23 10:00:00
10999.93,10692.07,1802.6,67.47,23562.07,2024-01-23 11:00:00
10596.72,10898.71,1700.34,58.27,23254.05,2024-01-23 12:00:00
9756.6,10923.26,1764.89,54.78,22499.54,2024-01-23 13:00:00
9539.0,10768.26,2020.21,52.43,22379.9,2024-01-23 14:00:00
9846.46,10754.5,2011.0,52.32,22664.28,2024-01-23 15:00:00
10322.29,10641.48,2101.78,55.71,23121.27,2024-01-23 16:00:00
10724.34,10719.3,2497.73,62.72,24004.09,2024-01-23 17:00:00
11807.61,11508.87,2552.18,71.56,25940.21,2024-01-23 18:00:00
11962.17,11896.87,2615.35,74.52,26548.9,2024-01-23 19:00:00
11699.85,11692.11,2561.18,77.16,26030.3,2024-01-23 20:00:00
11400.47,11337.67,2478.92,76.58,25293.64,2024-01-23 21:00:00
10993.09,11305.18,2372.57,73.99,24744.83,2024-01-23 22:00:00
10571.59,10742.2,2216.73,71.72,23602.24,2024-01-23 23:00:00
10125.33,9981.59,2032.52,69.84,22209.29,2024-01-24 00:00:00
10205.02,9236.44,2082.46,69.6,21593.51,2024-01-24 01:00:00
9718.75,9146.61,2067.3,71.29,21003.95,2024-01-24 02:00:00
9611.11,9147.79,2110.63,73.55,20943.07,2024-01-24 03:00:00
9645.95,8950.96,1931.46,77.28,20605.65,2024-01-24 04:00:00
9328.33,9393.55,1864.63,82.93,20669.45,2024-01-24 05:00:00
9837.43,9845.48,1979.24,90.87,21753.02,2024-01-24 06:00:00
10590.03,10749.65,2200.22,98.59,23638.49,2024-01-24 07:00:00
11432.89,11292.6,2285.46,98.01,25108.96,2024-01-24 08:00:00
11780.45,11715.99,2136.79,90.47,25723.7,2024-01-24 09:00:00
12032.98,12019.51,1963.89,81.2,26097.58,2024-01-24 10:00:00
11925.52,12249.39,2031.6,75.2,26281.7,2024-01-24 11:00:00
11613.24,12303.81,2163.97,64.76,26145.79,2024-01-24 12:00:00
11411.57,12719.7,2419.6,55.78,26606.65,2024-01-24 13:00:00
11186.51,12380.57,2239.44,52.37,25858.89,2024-01-24 14:00:00
11002.3,12108.15,2073.16,56.79,25240.4,2024-01-24 15:00:00
11128.85,11693.85,2259.17,61.41,25143.28,2024-01-24 16:00:00
11673.94,11497.74,2424.78,68.67,25665.13,2024-01-24 17:00:00
12298.56,11890.73,2610.56,75.76,26875.6,2024-01-24 18:00:00
12328.84,11902.64,2645.9,75.73,26953.1,2024-01-24 19:00:00
12018.86,11729.42,2583.23,76.37,26407.89,2024-01-24 20:00:00
11727.5,11521.83,2493.06,76.19,25818.58,2024-01-24 21:00:00
11259.18,11310.53,2429.71,74.39,25073.81,2024-01-24 22:00:00
10845.85,10576.17,2295.5,72.13,23789.65,2024-01-24 23:00:00
10191.75,10331.96,2221.1,69.92,22814.73,2024-01-25 00:00:00
10071.76,9546.16,2062.57,68.66,21749.17,2024-01-25 01:00:00
10012.89,9299.5,2031.22,68.66,21412.27,2024-01-25 02:00:00
9563.86,9350.33,1957.59,69.18,20940.97,2024-01-25 03:00:00
9642.87,9430.26,2003.3,69.72,21146.16,2024-01-25 04:00:00
9692.12,9479.54,1879.16,72.85,21123.66,2024-01-25 05:00:00
10158.05,9837.67,1961.75,78.74,22036.21,2024-01-25 06:00:00
11027.89,10620.14,2152.03,85.52,23885.59,2024-01-25 07:00:00
11644.35,11117.97,2240.95,85.48,25088.76,2024-01-25 08:00:00
11416.08,11582.58,2232.64,79.71,25311.02,2024-01-25 09:00:00
10670.1,11811.85,2336.6,68.46,24887.01,2024-01-25 10:00:00
10041.35,12203.1,2318.69,59.95,24623.1,2024-01-25 11:00:00
9417.3,12083.96,2047.8,55.3,23604.35,2024-01-25 12:00:00
8764.95,11541.81,2094.75,49.99,22451.51,2024-01-25 13:00:00
9101.33,11651.39,1900.36,48.8,22701.88,2024-01-25 14:00:00
9316.32,11255.98,1925.75,50.31,22548.36,2024-01-25 15:00:00
9539.1,10496.85,2117.78,53.04,22206.78,2024-01-25 16:00:00
10610.42,10698.83,2330.52,57.91,23697.69,2024-01-25 17:00:00
11665.79,11470.28,2553.15,68.15,25757.37,2024-01-25 18:00:00
11894.13,11580.07,2595.14,71.16,26140.5,2024-01-25 19:00:00
11666.27,11523.18,2544.33,72.86,25806.64,2024-01-25 20:00:00
11388.36,11388.9,2466.13,72.42,25315.82,2024-01-25 21:00:00
11031.28,11319.13,2350.47,70.87,24771.74,2024-01-25 22:00:00
10378.28,10883.33,2200.96,70.27,23532.84,2024-01-25 23:00:00
9782.42,10332.16,2068.92,69.06,22252.56,2024-01-26 00:00:00
9631.15,10022.68,2050.76,68.54,21773.14,2024-01-26 01:00:00
9458.15,9529.7,2075.01,69.4,21132.27,2024-01-26 02:00:00
9165.76,9239.98,2013.92,71.14,20490.8,2024-01-26 03:00:00
9058.82,9225.32,1975.59,74.39,20334.13,2024-01-26 04:00:00
9184.12,9411.75,1940.86,80.01,20616.74,2024-01-26 05:00:00
9693.27,9865.19,2041.06,88.42,21687.94,2024-01-26 06:00:00
10739.61,10767.25,2249.08,96.86,23852.79,2024-01-26 07:00:00
11623.53,11136.19,2320.04,94.46,25174.22,2024-01-26 08:00:00
11586.15,11564.51,2099.71,81.99,25332.36,2024-01-26 09:00:00
11221.68,11925.07,1777.71,69.98,24994.43,2024-01-26 10:00:00
10810.16,12025.32,1811.97,60.2,24707.66,2024-01-26 11:00:00
10429.28,11635.24,1578.4,52.98,23695.89,2024-01-26 12:00:00
10114.07,11490.4,1487.07,49.09,23140.63,2024-01-26 13:00:00
10562.67,11299.61,1596.77,47.57,23506.61,2024-01-26 14:00:00
10598.4,11085.51,1767.22,48.71,23499.83,2024-01-26 15:00:00
10649.61,10431.74,1986.94,50.13,23118.42,2024-01-26 16:00:00
10866.1,10744.59,2267.47,55.24,23933.41,2024-01-26 17:00:00
11546.87,11482.6,2505.49,65.9,25600.85,2024-01-26 18:00:00
11701.7,11510.92,2533.8,69.24,25815.65,2024-01-26 19:00:00
11377.62,11159.26,2496.11,71.26,25104.25,2024-01-26 20:00:00
11094.53,10792.89,2398.39,71.42,24357.23,2024-01-26 21:00:00
10749.2,10542.97,2308.32,71.41,23671.89,2024-01-26 22:00:00
10256.6,10222.83,2192.37,70.58,22742.37,2024-01-26 23:00:00
9725.88,9916.33,2113.71,70.28,21826.2,2024-01-27 00:00:00
9450.42,9567.31,2111.32,72.65,21201.7,2024-01-27 01:00:00
9099.85,9255.74,2001.05,74.17,20430.81,2024-01-27 02:00:00
8899.57,9018.76,1946.94,75.79,19941.06,2024-01-27 03:00:00
8719.08,8764.77,1867.07,78.07,19428.99,2024-01-27 04:00:00
8633.97,8781.41,1864.67,82.09,19362.13,2024-01-27 05:00:00
8826.18,9037.85,1879.53,87.92,19831.47,2024-01-27 06:00:00
9268.64,9340.06,1965.76,95.47,20669.93,2024-01-27 07:00:00
9730.95,9435.03,2022.97,93.19,21282.14,2024-01-27 08:00:00
10037.72,10260.58,1874.03,81.62,22253.94,2024-01-27 09:00:00
9439.38,10325.11,1751.92,69.36,21585.78,2024-01-27 10:00:00
9330.16,9983.98,1492.72,58.04,20864.89,2024-01-27 11:00:00
9230.83,9578.57,1474.69,50.86,20334.96,2024-01-27 12:00:00
9249.81,9201.62,1438.92,46.49,19936.84,2024-01-27 13:00:00
8787.4,8944.61,1444.64,45.41,19222.06,2024-01-27 14:00:00
8997.25,9107.08,1526.64,45.53,19676.5,2024-01-27 15:00:00
9640.62,9204.84,1833.59,47.58,20726.63,2024-01-27 16:00:00
10338.68,9724.66,2177.7,52.83,22293.87,2024-01-27 17:00:00
11090.29,10512.49,2329.17,61.64,23993.6,2024-01-27 18:00:00
11314.36,10536.39,2371.83,64.63,24287.21,2024-01-27 19:00:00
11001.56,10378.73,2324.05,66.69,23771.05,2024-01-27 20:00:00
10759.53,10132.84,2261.59,65.46,23219.42,2024-01-27 21:00:00
10528.49,9822.12,2197.05,65.08,22612.73,2024-01-27 22:00:00
10098.84,9396.1,2083.53,64.37,21642.85,2024-01-27 23:00:00
9618.08,8999.55,1953.22,63.95,20634.8,2024-01-28 00:00:00
9387.89,8764.21,1985.79,64.9,20202.79,2024-01-28 01:00:00
9025.98,8595.3,1906.31,67.53,19595.12,2024-01-28 02:00:00
8760.18,8395.88,1822.56,68.74,19047.35,2024-01-28 03:00:00
8604.75,8252.48,1787.43,70.86,18715.53,2024-01-28 04:00:00
8550.27,8213.99,1773.44,74.01,18611.7,2024-01-28 05:00:00
8739.69,8349.26,1803.64,79.87,18972.45,2024-01-28 06:00:00
9158.03,8627.63,1865.86,86.2,19737.73,2024-01-28 07:00:00
9647.45,8743.37,1814.6,86.43,20291.85,2024-01-28 08:00:00
9751.5,9350.36,1821.39,75.41,20998.67,2024-01-28 09:00:00
9627.91,9883.13,1968.93,63.81,21543.78,2024-01-28 10:00:00
9262.85,9870.15,1947.64,54.57,21135.21,2024-01-28 11:00:00
8692.37,9483.19,1578.71,47.51,19801.79,2024-01-28 12:00:00
8427.62,9475.11,1265.85,43.79,19212.37,2024-01-28 13:00:00
8400.52,9345.66,1313.29,43.48,19102.95,2024-01-28 14:00:00
8444.85,8788.47,1465.66,45.16,18744.14,2024-01-28 15:00:00
8892.47,8948.42,1799.74,47.28,19687.91,2024-01-28 16:00:00
9775.02,9389.79,2244.19,51.49,21460.49,2024-01-28 17:00:00
10949.74,10100.66,2491.66,59.92,23601.99,2024-01-28 18:00:00
11179.06,10286.05,2417.47,60.76,23943.34,2024-01-28 19:00:00
11114.08,10175.68,2363.85,61.43,23715.04,2024-01-28 20:00:00
10888.84,9940.16,2276.35,59.4,23164.76,2024-01-28 21:00:00
10530.31,9788.76,2168.56,57.81,22545.44,2024-01-28 22:00:00
9968.86,9431.01,2016.01,55.82,21471.7,2024-01-28 23:00:00
9483.91,8984.97,1879.73,54.49,20403.09,2024-01-29 00:00:00
9279.05,8701.02,2042.97,55.97,20079.0,2024-01-29 01:00:00
9297.94,8435.46,1850.54,57.21,19641.15,2024-01-29 02:00:00
8918.91,8325.92,1797.99,59.75,19102.57,2024-01-29 03:00:00
9020.15,8307.02,1756.5,63.33,19147.0,2024-01-29 04:00:00
9024.68,8605.45,1822.28,69.32,19521.74,2024-01-29 05:00:00
9635.42,9240.55,1935.54,77.35,20888.86,2024-01-29 06:00:00
10401.84,10209.73,2165.37,85.67,22862.61,2024-01-29 07:00:00
11312.2,10649.05,2197.46,85.48,24244.18,2024-01-29 08:00:00
10873.66,10838.42,2047.77,73.87,23833.72,2024-01-29 09:00:00
10307.59,11068.92,1745.1,63.82,23185.42,2024-01-29 10:00:00
9858.58,11519.97,1578.85,55.27,23012.66,2024-01-29 11:00:00
8949.39,11288.24,1615.81,49.22,21902.65,2024-01-29 12:00:00
9229.18,11114.74,1624.87,45.44,22014.24,2024-01-29 13:00:00
9448.51,11188.61,1861.88,45.34,22544.34,2024-01-29 14:00:00
9725.45,10809.25,2052.85,46.25,22633.79,2024-01-29 15:00:00
9689.17,10631.05,1997.51,48.38,22366.11,2024-01-29 16:00:00
10415.49,11000.59,2278.54,52.33,23746.95,2024-01-29 17:00:00
11446.41,11646.1,2522.77,59.95,25675.23,2024-01-29 18:00:00
11631.86,11681.34,2579.3,62.34,25954.83,2024-01-29 19:00:00
11285.98,11396.56,2486.69,62.49,25231.73,2024-01-29 20:00:00
10905.81,11062.4,2379.43,60.0,24407.64,2024-01-29 21:00:00
10473.98,10741.9,2262.4,58.14,23536.42,2024-01-29 22:00:00
9862.75,10176.04,2088.81,56.2,22183.79,2024-01-29 23:00:00
9562.59,9604.14,1937.43,55.31,21159.47,2024-01-30 00:00:00
9635.82,9316.69,1966.59,57.56,20976.65,2024-01-30 01:00:00
9432.57,8941.52,1893.87,59.05,20327.0,2024-01-30 02:00:00
9247.88,8849.07,1832.44,61.13,19990.51,2024-01-30 03:00:00
9293.59,8963.48,1796.29,64.85,20118.21,2024-01-30 04:00:00
9130.0,8914.72,1836.79,71.02,19952.54,2024-01-30 05:00:00
9520.07,9531.0,1978.65,79.61,21109.34,2024-01-30 06:00:00
10391.76,10463.84,2207.55,88.85,23152.0,2024-01-30 07:00:00
11246.22,10823.78,2229.93,85.87,24385.8,2024-01-30 08:00:00
11198.77,10891.75,1981.8,73.96,24146.27,2024-01-30 09:00:00
10039.99,11434.68,1643.92,62.98,23181.57,2024-01-30 10:00:00
9416.39,11051.1,1358.14,54.05,21879.67,2024-01-30 11:00:00
9071.83,10936.08,1664.84,48.63,21721.38,2024-01-30 12:00:00
9155.03,10941.96,1487.61,45.73,21630.33,2024-01-30 13:00:00
8858.89,11199.35,1756.57,45.28,21860.1,2024-01-30 14:00:00
9238.64,11287.4,1964.59,47.27,22537.9,2024-01-30 15:00:00
9930.49,10989.2,2060.9,49.7,23030.28,2024-01-30 16:00:00
10468.28,10967.73,2374.06,53.17,23863.24,2024-01-30 17:00:00
11459.56,11563.46,2529.61,60.11,25612.73,2024-01-30 18:00:00
11637.33,11742.6,2560.65,62.27,26002.85,2024-01-30 19:00:00
11336.56,11567.0,2489.54,61.3,25454.4,2024-01-30 20:00:00
10996.6,11255.84,2407.68,60.52,24720.64,2024-01-30 21:00:00
10585.7,10965.15,2281.27,60.62,23892.74,2024-01-30 22:00:00
10014.87,10465.85,2118.5,59.36,22658.58,2024-01-30 23:00:00
9749.97,9882.75,1962.08,58.13,21652.93,2024-01-31 00:00:00
9529.95,9483.49,1995.49,58.22,21067.15,2024-01-31 01:00:00
9273.31,9335.01,1921.49,59.84,20589.65,2024-01-31 02:00:00
9076.13,9111.15,1849.67,62.65,20099.59,2024-01-31 03:00:00
8983.08,9106.38,1836.24,66.7,19992.39,2024-01-31 04:00:00
9155.25,9272.35,1865.07,72.72,20365.4,2024-01-31 05:00:00
9520.78,9709.42,1983.7,81.51,21295.42,2024-01-31 06:00:00
10256.75,10493.29,2193.26,90.92,23034.22,2024-01-31 07:00:00
11057.28,10954.97,2333.36,88.01,24433.62,2024-01-31 08:00:00
11370.37,11398.31,2349.49,73.04,25191.21,2024-01-31 09:00:00
11539.02,11392.79,2046.42,66.33,25044.57,2024-01-31 10:00:00
11536.32,11095.5,1655.15,58.81,24345.79,2024-01-31 11:00:00
11328.47,11339.72,1557.93,54.74,24280.86,2024-01-31 12:00:00
11500.47,10808.41,1509.92,54.23,23873.04,2024-01-31 13:00:00
11730.54,10426.33,1478.27,52.46,23687.6,2024-01-31 14:00:00
11503.98,10313.27,1660.7,53.05,23531.0,2024-01-31 15:00:00
11516.06,10494.13,1845.99,54.71,23910.89,2024-01-31 16:00:00
11894.83,10855.99,2203.34,60.63,25014.79,2024-01-31 17:00:00
12163.02,11575.05,2486.11,66.79,26290.98,2024-01-31 18:00:00
12235.74,11724.86,2588.8,69.07,26618.47,2024-01-31 19:00:00
12040.8,11525.97,2533.08,68.05,26167.89,2024-01-31 20:00:00
11604.66,11209.82,2436.01,65.64,25316.14,2024-01-31 21:00:00
11341.54,11009.9,2329.6,62.45,24743.49,2024-01-31 22:00:00
10808.14,10730.77,2281.15,59.4,23879.45,2024-01-31 23:00:00
10443.75,10136.63,2057.3,56.41,22694.08,2024-02-01 00:00:00
9940.2,10008.61,2118.2,54.86,22121.87,2024-02-01 01:00:00
9722.18,9772.11,2003.58,54.12,21552.0,2024-02-01 02:00:00
9476.48,9764.4,1934.7,54.89,21230.47,2024-02-01 03:00:00
9587.85,9380.31,1902.01,55.85,20926.02,2024-02-01 04:00:00
9550.2,9363.39,2025.3,59.16,20998.05,2024-02-01 05:00:00
